d_bathrobes,d_bathtub,d_bidet,d_carbon_monoxide_alarm,d_cleaning_before_checkout,d_dining_table,d_dishwasher,d_elevator,d_fire_extinguisher,d_first_aid_kit,d_hair_dryer,d_hangers,d_host_greets_you,d_hot_tub,d_hot_water,d_housekeeping,d_indoor_fireplace,d_iron,d_keypad,d_pets_allowed,d_pool,d_self_checkin,d_smart_lock,d_smoke_alarm,d_smoking_allowed,d_wifi,d_tv,d_air_conditioning,d_washer,d_sound_system,d_stove_or_oven,d_dryer,d_workspace,d_refrigerator,d_free_parking,d_kid_friendly,d_heating,d_bedroom_essentials,d_kitchenware,d_entertainment,d_clothing_storage,d_toiletries,d_fitness_centre,d_garden_backyard_balcony_agg,d_kitchen,d_safe_box,d_essentials,f_property_type,f_neighbourhood_cleansed,euro_price_day,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_bedrooms,n_minimum_nights,n_beds,n_reviews_per_month,price,id,neighbourhood_cleansed,property_type,ln_price,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,ln_bedrooms,ln_number_of_reviews,f_bedroom,f_bathroom,f_number_of_reviews,f_minimum_nights,flag_review_scores_rating,flag_reviews_per_month,flag_n_number_of_reviews
0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,Entire apartment,Schillerpromenade,55,4,1,100,6,2,3,2,0.14,55,18451752,Schillerpromenade,Entire apartment,4.007333185232471,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0.6931471805599453,1.9459101490553132,2,2,2,3,0,0,0
0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,Entire apartment,Helmholtzplatz,41,2,1,94,24,1,30,1,0.55,41,18456888,Helmholtzplatz,Entire apartment,3.713572066704308,4,0.6931471805599453,0.4804530139182014,0,0,3.2188758248682006,1,2,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Entire condominium,Neuköllner Mitte/Zentrum,50,2,1,100,3,1,2,1,0.07,50,18468553,Neuköllner Mitte/Zentrum,Entire condominium,3.912023005428146,4,0.6931471805599453,0.4804530139182014,0,0,1.3862943611198906,1,2,2,2,0,0,0
0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,Entire apartment,Mahlsdorf,119,5,1.5,97,38,2,2,4,0.87,119,18468668,Mahlsdorf,Entire apartment,4.77912349311153,25,1.6094379124341003,2.5902903939802346,1.3862943611198906,0.6931471805599453,3.6635616461296463,2,2,2,2,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,Entire apartment,Reuterstraße,43,6,1,96,180,2,3,3,4.1,43,18472064,Reuterstraße,Entire apartment,3.7612001156935624,36,1.791759469228055,3.210401995568401,1.0986122886681098,0.6931471805599453,5.198497031265826,2,2,3,3,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,Entire apartment,Schillerpromenade,75,6,1,95,108,2,3,4,2.48,75,18473062,Schillerpromenade,Entire apartment,4.31748811353631,36,1.791759469228055,3.210401995568401,1.3862943611198906,0.6931471805599453,4.6913478822291435,2,2,3,3,0,0,0
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,Entire apartment,Karl-Marx-Allee-Nord,60,2,1,93,78,1,2,1,1.79,60,18478528,Karl-Marx-Allee-Nord,Entire apartment,4.0943445622221,4,0.6931471805599453,0.4804530139182014,0,0,4.3694478524670215,1,2,3,2,0,0,0
0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,Entire apartment,Prenzlauer Berg Süd,84,2,1,94,103,1,3,1,2.34,84,18480734,Prenzlauer Berg Süd,Entire apartment,4.430816798843313,4,0.6931471805599453,0.4804530139182014,0,0,4.6443908991413725,1,2,3,3,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,Entire apartment,Karl-Marx-Allee-Nord,70,2,1,96,5,1,4,1,0.18,70,18494350,Karl-Marx-Allee-Nord,Entire apartment,4.248495242049359,4,0.6931471805599453,0.4804530139182014,0,0,1.791759469228055,1,2,2,3,0,0,0
0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Schillerpromenade,78,2,1,100,1,1,2,1,0.02,78,18502588,Schillerpromenade,Entire apartment,4.356708826689592,4,0.6931471805599453,0.4804530139182014,0,0,0.6931471805599453,1,2,2,2,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,Entire apartment,Prenzlauer Berg Nordwest,35,2,1,98,178,1,4,1,4.12,35,18506873,Prenzlauer Berg Nordwest,Entire apartment,3.5553480614894135,4,0.6931471805599453,0.4804530139182014,0,0,5.187385805840755,1,2,3,3,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Rixdorf,41,4,1,100,3,2,2,2,0.07,41,18513056,Rixdorf,Entire apartment,3.713572066704308,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0.6931471805599453,1.3862943611198906,2,2,2,2,0,0,0
0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,Entire apartment,Tempelhofer Vorstadt,40,2,1,91,50,1,15,1,1.15,40,18517360,Tempelhofer Vorstadt,Entire apartment,3.6888794541139363,4,0.6931471805599453,0.4804530139182014,0,0,3.9318256327243257,1,2,2,3,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Helmholtzplatz,138,2,1,97,0,1,9,1,0.33,138,18519704,Helmholtzplatz,Entire apartment,4.927253685157205,4,0.6931471805599453,0.4804530139182014,0,0,0,1,2,1,3,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Entire apartment,Brunnenstr. Nord,61,2,1,100,1,1,3,1,0.02,61,18520855,Brunnenstr. Nord,Entire apartment,4.110873864173311,4,0.6931471805599453,0.4804530139182014,0,0,0.6931471805599453,1,2,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,südliche Luisenstadt,83,2,1,97,0,1,1,0,0.33,83,18523512,südliche Luisenstadt,Entire apartment,4.418840607796598,4,0.6931471805599453,0.4804530139182014,0,0,0,1,2,1,1,1,1,1
0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,Entire apartment,Tempelhofer Vorstadt,108,4,1,97,12,3,4,3,0.28,108,18524659,Tempelhofer Vorstadt,Entire apartment,4.68213122712422,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,1.0986122886681098,2.5649493574615367,3,2,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Entire apartment,Prenzlauer Berg Süd,55,2,1.5,95,6,1,1,1,0.14,55,18529618,Prenzlauer Berg Süd,Entire apartment,4.007333185232471,4,0.6931471805599453,0.4804530139182014,0,0,1.9459101490553132,1,2,2,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,Entire apartment,Brunnenstr. Süd,54,3,1,86,30,1,2,1,0.68,54,18533334,Brunnenstr. Süd,Entire apartment,3.9889840465642745,9,1.0986122886681098,1.206948960812582,0,0,3.4339872044851463,1,2,2,2,0,0,0
0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,Entire apartment,Moabit West,50,6,1.5,87,18,2,30,3,0.43,50,18543592,Moabit West,Entire apartment,3.912023005428146,36,1.791759469228055,3.210401995568401,1.0986122886681098,0.6931471805599453,2.9444389791664403,2,2,2,3,0,0,0
0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,Entire apartment,Wedding Zentrum,70,6,1,85,36,2,30,3,0.83,70,18543905,Wedding Zentrum,Entire apartment,4.248495242049359,36,1.791759469228055,3.210401995568401,1.0986122886681098,0.6931471805599453,3.6109179126442243,2,2,2,3,0,0,0
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Barstraße,116,5,1,80,3,2,1,2,0.1,116,18546362,Barstraße,Entire apartment,4.7535901911063645,25,1.6094379124341003,2.5902903939802346,0.6931471805599453,0.6931471805599453,1.3862943611198906,2,2,2,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,Entire apartment,Tempelhofer Vorstadt,45,2,1,95,238,1,2,1,5.38,45,18547011,Tempelhofer Vorstadt,Entire apartment,3.8066624897703196,4,0.6931471805599453,0.4804530139182014,0,0,5.476463551931511,1,2,3,2,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,südliche Luisenstadt,44,4,1,97,0,2,63,5,0.33,44,18553253,südliche Luisenstadt,Entire apartment,3.784189633918261,16,1.3862943611198906,1.9218120556728056,1.6094379124341003,0.6931471805599453,0,2,2,1,3,1,1,1
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,Entire apartment,Neuköllner Mitte/Zentrum,75,2,1,100,5,1,13,1,0.17,75,18553636,Neuköllner Mitte/Zentrum,Entire apartment,4.31748811353631,4,0.6931471805599453,0.4804530139182014,0,0,1.791759469228055,1,2,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Frankfurter Allee Süd FK,69,2,1,99,35,1,3,1,0.81,69,18558104,Frankfurter Allee Süd FK,Entire apartment,4.23410650459726,4,0.6931471805599453,0.4804530139182014,0,0,3.58351893845611,1,2,2,3,0,0,0
0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,Entire loft,südliche Luisenstadt,400,6,2.5,98,71,3,3,2,1.69,400,18571851,südliche Luisenstadt,Entire loft,5.991464547107982,36,1.791759469228055,3.210401995568401,0.6931471805599453,1.0986122886681098,4.276666119016055,3,3,3,3,0,0,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,Entire apartment,Prenzlauer Berg Nord,45,4,1,97,1,1,5,2,0.02,45,18573539,Prenzlauer Berg Nord,Entire apartment,3.8066624897703196,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0,0.6931471805599453,1,2,2,3,1,0,0
0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,Entire loft,Friedenau,126,4,1,97,174,2,3,2,3.98,126,18605817,Friedenau,Entire loft,4.836281906951478,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0.6931471805599453,5.1647859739235145,2,2,3,3,0,0,0
0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,Entire apartment,Prenzlauer Berg Südwest,165,4,2,97,20,2,2,2,0.46,165,18612501,Prenzlauer Berg Südwest,Entire apartment,5.10594547390058,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0.6931471805599453,3.044522437723423,2,3,2,2,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Tempelhofer Vorstadt,45,2,1,100,5,1,20,1,0.12,45,18613349,Tempelhofer Vorstadt,Entire apartment,3.8066624897703196,4,0.6931471805599453,0.4804530139182014,0,0,1.791759469228055,1,2,2,3,0,0,0
0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,Entire apartment,Frankfurter Allee Süd FK,108,4,1,99,153,1,3,2,3.5,108,18641674,Frankfurter Allee Süd FK,Entire apartment,4.68213122712422,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0,5.0369526024136295,1,2,3,3,0,0,0
0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Parkviertel,85,3,1,96,10,1,2,2,0.23,85,18642574,Parkviertel,Entire apartment,4.442651256490317,9,1.0986122886681098,1.206948960812582,0.6931471805599453,0,2.3978952727983707,1,2,2,2,0,0,0
0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,Entire apartment,Brunnenstr. Süd,55,4,1,91,300,1,1,1,6.85,55,18646765,Brunnenstr. Süd,Entire apartment,4.007333185232471,16,1.3862943611198906,1.9218120556728056,0,0,5.707110264748875,1,2,3,1,0,0,0
0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,Entire apartment,Neu Lichtenberg,270,6,1,86,82,2,2,5,1.88,270,18647343,Neu Lichtenberg,Entire apartment,5.598421958998375,36,1.791759469228055,3.210401995568401,1.6094379124341003,0.6931471805599453,4.418840607796598,2,2,3,2,0,0,0
0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,Entire apartment,nördliche Luisenstadt,150,6,1,99,23,4,3,5,0.53,150,18650614,nördliche Luisenstadt,Entire apartment,5.0106352940962555,36,1.791759469228055,3.210401995568401,1.6094379124341003,1.3862943611198906,3.1780538303479458,1,2,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Prenzlauer Berg Nord,60,2,1,89,7,1,2,1,0.16,60,18653503,Prenzlauer Berg Nord,Entire apartment,4.0943445622221,4,0.6931471805599453,0.4804530139182014,0,0,2.0794415416798357,1,2,2,2,0,0,0
0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,Entire apartment,Karl-Marx-Allee-Nord,109,2,1,97,53,1,3,1,1.23,109,18662353,Karl-Marx-Allee-Nord,Entire apartment,4.6913478822291435,4,0.6931471805599453,0.4804530139182014,0,0,3.9889840465642745,1,2,3,3,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Reuterstraße,70,6,1,87,17,1,3,3,0.4,70,18667962,Reuterstraße,Entire apartment,4.248495242049359,36,1.791759469228055,3.210401995568401,1.0986122886681098,0,2.8903717578961645,1,2,2,3,0,0,0
0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,Entire apartment,Pankow Zentrum,80,4,1,97,198,2,3,3,4.56,80,18671787,Pankow Zentrum,Entire apartment,4.382026634673881,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,0.6931471805599453,5.293304824724492,2,2,3,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Brunnenstr. Nord,45,2,1,100,2,1,4,1,0.05,45,18672607,Brunnenstr. Nord,Entire apartment,3.8066624897703196,4,0.6931471805599453,0.4804530139182014,0,0,1.0986122886681098,1,2,2,3,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,Entire apartment,Neuköllner Mitte/Zentrum,90,4,1,97,1,1,2,2,0.02,90,18687723,Neuköllner Mitte/Zentrum,Entire apartment,4.499809670330265,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0,0.6931471805599453,1,2,2,2,1,0,0
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,Entire apartment,Wedding Zentrum,125,6,1.5,90,6,2,5,4,0.14,125,18695501,Wedding Zentrum,Entire apartment,4.8283137373023015,36,1.791759469228055,3.210401995568401,1.3862943611198906,0.6931471805599453,1.9459101490553132,2,2,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,Entire apartment,Parkviertel,40,3,1,93,14,2,3,2,0.32,40,18696453,Parkviertel,Entire apartment,3.6888794541139363,9,1.0986122886681098,1.206948960812582,0.6931471805599453,0.6931471805599453,2.70805020110221,2,2,2,3,0,0,0
0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,Entire apartment,Tempelhof,89,4,1,99,31,1,5,0,0.71,89,18698064,Tempelhof,Entire apartment,4.48863636973214,16,1.3862943611198906,1.9218120556728056,0,0,3.4657359027997265,1,2,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,Entire apartment,Frankfurter Allee Süd FK,40,2,1,95,62,1,26,1,2.39,40,18709888,Frankfurter Allee Süd FK,Entire apartment,3.6888794541139363,4,0.6931471805599453,0.4804530139182014,0,0,4.143134726391533,1,2,3,3,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,Entire apartment,Helmholtzplatz,80,3,1,100,3,1,7,2,0.07,80,18714605,Helmholtzplatz,Entire apartment,4.382026634673881,9,1.0986122886681098,1.206948960812582,0.6931471805599453,0,1.3862943611198906,1,2,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Entire apartment,Neuköllner Mitte/Zentrum,60,4,1,97,18,2,3,2,0.42,60,18715135,Neuköllner Mitte/Zentrum,Entire apartment,4.0943445622221,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0.6931471805599453,2.9444389791664403,2,2,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Entire apartment,Prenzlauer Berg Nordwest,79,2,1,99,27,1,3,1,0.63,79,18724217,Prenzlauer Berg Nordwest,Entire apartment,4.3694478524670215,4,0.6931471805599453,0.4804530139182014,0,0,3.332204510175204,1,2,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Karlshorst,99,5,1,100,10,2,5,2,0.24,99,18733626,Karlshorst,Entire apartment,4.59511985013459,25,1.6094379124341003,2.5902903939802346,0.6931471805599453,0.6931471805599453,2.3978952727983707,2,2,2,3,0,0,0
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,Entire apartment,Rixdorf,110,5,1,97,7,2,3,2,0.16,110,18741413,Rixdorf,Entire apartment,4.700480365792417,25,1.6094379124341003,2.5902903939802346,0.6931471805599453,0.6931471805599453,2.0794415416798357,2,2,2,3,0,0,0
0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,Entire apartment,Schöneberg-Süd,59,4,1.5,98,58,2,5,3,1.4,59,18745287,Schöneberg-Süd,Entire apartment,4.07753744390572,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,0.6931471805599453,4.07753744390572,2,2,3,3,0,0,0
0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,Entire apartment,Wilhelmstadt,29,3,1,100,9,1,30,3,0.21,29,18745856,Wilhelmstadt,Entire apartment,3.367295829986474,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,2.302585092994046,1,2,2,3,0,0,0
0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,Entire apartment,Alexanderplatz,40,2,1,99,78,1,180,1,1.79,40,18748141,Alexanderplatz,Entire apartment,3.6888794541139363,4,0.6931471805599453,0.4804530139182014,0,0,4.3694478524670215,1,2,3,3,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Entire apartment,Alexanderplatz,49,2,1,100,1,1,10,1,0.02,49,18750683,Alexanderplatz,Entire apartment,3.8918202981106265,4,0.6931471805599453,0.4804530139182014,0,0,0.6931471805599453,1,2,2,3,0,0,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Entire apartment,Frankfurter Allee Nord,36,3,1,80,2,1,60,1,0.05,36,18754513,Frankfurter Allee Nord,Entire apartment,3.58351893845611,9,1.0986122886681098,1.206948960812582,0,0,1.0986122886681098,1,2,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,Entire apartment,Tempelhof,50,2,1,97,128,1,1,1,2.94,50,18767162,Tempelhof,Entire apartment,3.912023005428146,4,0.6931471805599453,0.4804530139182014,0,0,4.859812404361672,1,2,3,1,0,0,0
0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,Entire apartment,Tiergarten Süd,139,4,1,99,20,1,6,2,0.47,139,18767264,Tiergarten Süd,Entire apartment,4.9344739331306915,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0,3.044522437723423,1,2,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,Entire apartment,Moabit West,39,2,1,100,1,1,13,1,0.02,39,18767372,Moabit West,Entire apartment,3.6635616461296463,4,0.6931471805599453,0.4804530139182014,0,0,0.6931471805599453,1,2,2,3,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Frankfurter Allee Süd FK,114,4,1.5,100,3,2,5,2,0.07,114,18768640,Frankfurter Allee Süd FK,Entire apartment,4.736198448394496,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0.6931471805599453,1.3862943611198906,2,2,2,3,0,0,0
0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,Entire apartment,Dammvorstadt,99,6,2,100,1,2,60,6,0.03,99,18783039,Dammvorstadt,Entire apartment,4.59511985013459,36,1.791759469228055,3.210401995568401,1.791759469228055,0.6931471805599453,0.6931471805599453,2,3,2,3,0,0,0
